
263 , -00008

264 , -00008

265 , -00008

266 , -00008

267 , -00008

268 , -00008

269 , -00008

270 , -00008

271 , -00008

272 , -00008

273 , -00008

274 , -00008

275 , -00008

276 , -00008

277 , -00008

278 , -00008

279 , -00008

280 , -00008

281 , -00008

282 , -00008

283 , -00008

284 , -00008

285 , -00008

286 , -00008

287 , -00008

288 , -00008

289 , -00008

290 , -00008

291 , -00008

292 , -00008

293 , -00008

294 , -00008

295 , -00008

296 , -00008

297 , -00008

298 , -00008

299 , -00008

300 , -00008

301 , -00008

302 , -00008

303 , -00008

304 , -00008

305 , -00008

306 , -00008

307 , -00008

308 , -00008

309 , -00008

310 , -00008

311 , -00008

312 , -00008

313 , -00008

314 , -00008

315 , -00008

316 , -00008

317 , -00008

318 , -00008

319 , -00008

320 , -00008

321 , -00008

322 , -00008

323 , -00008

324 , -00008

325 , -00008

326 , -00008

327 , -00008

328 , -00008

329 , -00008

330 , -00008

331 , -00008

332 , -00008

333 , -00008

334 , -00008

335 , -00008

336 , -00008

337 , -00008

338 , -00008

339 , -00008

340 , -00008

341 , -00008

342 , -00008

343 , -00008

344 , -00008

345 , -00008

346 , -00008

347 , -00008

348 , -00008

349 , -00008

350 , -00008

351 , -00008

352 , -00008

353 , -00008

354 , -00008

355 , -00008

356 , -00008

357 , -00008

358 , -00008

359 , -00008

360 , -00008

361 , -00008

362 , -00008

363 , -00008

364 , -00008

365 , -00008

366 , -00008

367 , -00008

368 , -00008

369 , -00008

370 , -00008

371 , -00008

372 , -00008

373 , -00008

374 , -00008

375 , -00008

376 , -00008

377 , -00008

378 , -00008

379 , -00008

380 , -00008

381 , -00008

382 , -00008

383 , -00007

384 , -00007

385 , -00007

386 , -00007

387 , -00007

388 , -00007

389 , -00007

390 , -00007

391 , -00007

392 , -00007

393 , -00007

394 , -00007

395 , -00007

396 , -00007

397 , -00007

398 , -00007

399 , -00007

400 , -00007

401 , -00007

402 , -00007

403 , -00007

404 , -00007

405 , -00007

406 , -00007

407 , -00007

408 , -00007

409 , -00007

410 , -00007

411 , -00007

412 , -00007

413 , -00007

414 , -00007

415 , -00007

416 , -00007

417 , -00007

418 , -00008

419 , -00008

420 , -00008

421 , -00008

422 , -00008

423 , -00008

424 , -00008

425 , -00008

426 , -00008

427 , -00008

428 , -00008

429 , -00008

430 , -00008

431 , -00008

432 , -00008

433 , -00008

434 , -00007

435 , -00007

436 , -00007

437 , -00007

438 , -00007

439 , -00007

440 , -00007

441 , -00007

442 , -00007

443 , -00007

444 , -00007

445 , -00007

446 , -00007

447 , -00007

448 , -00007

449 , -00007

450 , -00007

451 , -00007

452 , -00007

453 , -00007

454 , -00007

455 , -00007

456 , -00007

457 , -00007

458 , -00007

459 , -00007

460 , -00007

461 , -00007

462 , -00007

463 , -00007

464 , -00007

465 , -00007

466 , -00007

467 , -00007

468 , -00007

469 , -00007

470 , -00007

471 , -00007

472 , -00007

473 , -00007

474 , -00007

475 , -00007

476 , 000007

477 , 000015

478 , 000015

479 , 000024

480 , 000024

481 , 000031

482 , 000031

483 , 000037

484 , 000037

485 , 000037

486 , 000037

487 , 000039

488 , 000039

489 , 000044

490 , 000044

491 , 000054

492 , 000054

493 , 000071

494 , 000071

495 , 000085

496 , 000085

497 , 000101

498 , 000101

499 , 000115

500 , 000115

501 , 000126

502 , 000126

503 , 000132

504 , 000132

505 , 000143

506 , 000143

507 , 000154

508 , 000154

509 , 000167

510 , 000167

511 , 000179

512 , 000179

513 , 000191

514 , 000191

515 , 000202

516 , 000202

517 , 000212

518 , 000212

519 , 000220

520 , 000220

521 , 000227

522 , 000227

523 , 000234

524 , 000234

525 , 000241

526 , 000241

527 , 000247

528 , 000247

529 , 000253

530 , 000253

531 , 000250

532 , 000250

533 , 000248

534 , 000248

535 , 000248

536 , 000248

537 , 000248

538 , 000247

539 , 000247

540 , 000247

541 , 000245

542 , 000241

543 , 000241

544 , 000241

545 , 000237

546 , 000233

547 , 000233

548 , 000233

549 , 000230

550 , 000228

551 , 000228

552 , 000228

553 , 000228

554 , 000228

555 , 000228

556 , 000228

557 , 000228

558 , 000228

559 , 000228

560 , 000228

561 , 000228

562 , 000228

563 , 000228

564 , 000228

565 , 000228

566 , 000228

567 , 000228

568 , 000227

569 , 000227

570 , 000227

571 , 000227

572 , 000227

573 , 000227

574 , 000227

575 , 000227

576 , 000227

577 , 000227

578 , 000227

579 , 000227

580 , 000227

581 , 000227

582 , 000227

583 , 000227

584 , 000227

585 , 000227

586 , 000227

587 , 000227

588 , 000227

589 , 000227

590 , 000227

591 , 000227

592 , 000227

593 , 000227

594 , 000227

595 , 000227

596 , 000227

597 , 000227

598 , 000227

599 , 000227

600 , 000227

601 , 000227

602 , 000227

603 , 000227

604 , 000227

605 , 000227

606 , 000227

607 , 000227

608 , 000227

609 , 000227

610 , 000228

611 , 000228

612 , 000228

613 , 000228

614 , 000228

615 , 000228

616 , 000228

617 , 000228

618 , 000228

619 , 000228

620 , 000228

621 , 000228

622 , 000228

623 , 000228

624 , 000228

625 , 000228

626 , 000228

627 , 000228

628 , 000228

629 , 000228

630 , 000228

631 , 000228

632 , 000228

633 , 000228

634 , 000228

635 , 000228

636 , 000228

637 , 000228

638 , 000228

639 , 000228

640 , 000228

641 , 000228

642 , 000228

643 , 000228

644 , 000228

645 , 000228

646 , 000228

647 , 000228

648 , 000228

649 , 000228

650 , 000228

651 , 000228

652 , 000228

653 , 000228

654 , 000228

655 , 000228

656 , 000228

657 , 000228

658 , 000228

659 , 000228

660 , 000228

661 , 000228

662 , 000228

663 , 000228

664 , 000228

665 , 000228

666 , 000228

667 , 000228

668 , 000228

669 , 000228

670 , 000228

671 , 000228

672 , 000228

673 , 000228

674 , 000228

675 , 000228

676 , 000228

677 , 000228

678 , 000228

679 , 000228

680 , 000228

681 , 000228

682 , 000228

683 , 000228

684 , 000228

685 , 000228

686 , 000228

687 , 000228

688 , 000228

689 , 000228

690 , 000228

691 , 000228

692 , 000228

693 , 000228

694 , 000228

695 , 000228

696 , 000228

697 , 000228

698 , 000228

699 , 000228

700 , 000228

701 , 000228

702 , 000228

703 , 000228

704 , 000228

705 , 000228

706 , 000228

707 , 000228

708 , 000228

709 , 000228

710 , 000228

711 , 000228

712 , 000228

713 , 000228

714 , 000228

715 , 000228

716 , 000228

717 , 000228

718 , 000228

719 , 000228

720 , 000228

721 , 000228

722 , 000228

723 , 000228

724 , 000228

725 , 000228

726 , 000228

727 , 000228

728 , 000228

729 , 000228

730 , 000228

731 , 000228

732 , 000228

733 , 000228

734 , 000228

735 , 000228

736 , 000229

737 , 000229

738 , 000231

739 , 000231

740 , 000235

741 , 000235

742 , 000240

743 , 000240

744 , 000244

745 , 000244

746 , 000246

747 , 000246

748 , 000246

749 , 000246

750 , 000246

751 , 000246

752 , 000246

753 , 000247

754 , 000247

755 , 000242

756 , 000242

757 , 000240

758 , 000240

759 , 000237

760 , 000237

761 , 000231

762 , 000231

763 , 000220

764 , 000220

765 , 000200

766 , 000200

767 , 000174

768 , 000174

769 , 000147

770 , 000147

771 , 000125

772 , 000125

773 , 000110

774 , 000110

775 , 000104

776 , 000104

777 , 000101

778 , 000101

779 , 000095

780 , 000095

781 , 000084

782 , 000084

783 , 000066

784 , 000066

785 , 000044

786 , 000044

787 , 000023

788 , 000023

789 , 000006

790 , 000006

791 , -00004

792 , -00004

793 , -00007

794 , -00007

795 , -00007

796 , -00007

797 , -00007

798 , -00007

799 , -00007

800 , -00007

801 , -00007

802 , -00007

803 , -00007

804 , -00007

805 , -00007

806 , -00007

807 , -00007

808 , -00007

809 , -00007

810 , -00007

811 , -00007

812 , -00007

813 , -00008

814 , -00008

815 , -00008

816 , -00008

817 , -00008

818 , -00008

819 , -00008

820 , -00008

821 , -00008

822 , -00007

823 , -00007

824 , -00007

825 , -00007

826 , -00007

827 , -00007

828 , -00007

829 , -00007

830 , -00007

831 , -00007

832 , -00007

833 , -00007

834 , -00007

835 , -00007

836 , -00007

837 , -00007

838 , -00007

839 , -00007

840 , -00007

841 , -00007

842 , -00007

843 , -00007

844 , -00007

845 , -00007

846 , -00007

847 , -00007

848 , -00007

849 , -00007

850 , -00008

851 , -00008

852 , -00008

853 , -00008

854 , -00008

855 , -00008

856 , -00008

857 , -00008

858 , -00008

859 , -00008

860 , -00008

861 , -00008

862 , -00007

863 , -00007

864 , -00007

865 , -00007

866 , -00007

867 , -00007

868 , -00007

869 , -00007

870 , -00007

871 , -00007

872 , -00007

873 , -00007

874 , -00007

875 , -00007

876 , -00007

877 , -00007

878 , -00007

879 , -00007

880 , -00007

881 , -00007

882 , -00008

883 , -00008

884 , -00008

885 , -00008

886 , -00008

887 , -00008

888 , -00008

889 , -00008

890 , -00008

891 , -00008

892 , -00008

893 , -00008

894 , -00008

895 , -00008

896 , -00008

897 , -00008

898 , -00008

899 , -00008

900 , -00008

901 , -00008

902 , -00008

903 , -00008

904 , -00008

905 , -00008

906 , -00008

907 , -00008

908 , -00008

909 , -00008

910 , -00008

911 , -00008

912 , -00008

913 , -00008

914 , -00008

915 , -00008

916 , -00008

917 , -00008

918 , -00008

919 , -00008

920 , -00008

921 , -00008

922 , -00008

923 , -00008

924 , -00008

925 , -00008

926 , -00008

927 , -00008

928 , -00008

929 , -00008

930 , -00008

931 , -00008

932 , -00008

933 , -00008

934 , -00008

935 , -00008

936 , -00008

937 , -00008

938 , -00008

939 , -00008

940 , -00008

941 , -00008

942 , -00008

943 , -00008

944 , -00008

945 , -00008

946 , -00008

947 , -00008

948 , -00008

949 , -00008

950 , -00008

951 , -00008

952 , -00008

953 , -00008

954 , -00008

955 , -00008

956 , -00008

957 , -00008

958 , -00008

959 , -00008

960 , -00008

961 , -00008

962 , -00008

963 , -00008

964 , -00008

965 , -00008

966 , -00008

967 , -00008

968 , -00008

969 , -00008

970 , -00008

971 , -00008

972 , -00008

973 , -00008

974 , -00008

975 , -00008

976 , -00008

977 , -00008

978 , -00008

979 , -00008

980 , -00008

981 , -00008

982 , -00007

983 , -00007

984 , -00007

985 , -00007

986 , -00007

987 , -00007

988 , -00007

989 , -00007

990 , -00007

991 , -00007

992 , -00007

993 , -00007

994 , -00007

995 , -00007

996 , -00007

997 , -00007

998 , -00007

999 , -00007

0
ssful
l
ful
ssful
successful
successful
ion successful
)
cks [cnt]
s [cnt]
cnt]
ht [gr]

zC/dev/ttyUSB0
dev/ttyUSB0
ÈC

gr]
ht [gr]

